sofifa_id,long_name,nationality,overall,age
198487,Luka Mijaljevic,Sweden,57,28
201989,Alexander Nadj,Sweden,57,32
209244,Michael Barker,Republic of Ireland,57,25
211184,Dominik BudzyÅ„ski,Poland,57,27
216542,Jacob Borg,Malta,57,28
222182,æœ±æ™“åˆš,China PR,57,31
224622,å­™ä¹,China PR,57,29
224628,Dalong Wang,China PR,57,30
226838,çŽ‹å›½æ˜Ž,China PR,57,29
237615,Giacomo Poluzzi,Italy,57,31
240208,Richie Bennett,England,57,28
241307,å§œæ–‡éª,China PR,57,29
243174,ë°•ê´‘ì¼ Kwang Il Park,Korea Republic,57,28
247190,Xiaoxing Tong,China PR,57,32
247196,Yi Luo,China PR,57,32
247867,JÃ¸rgen Olsen Ã˜veraas,Norway,57,29
248578,Jesse WeiÃŸenfels,Germany,57,27
251750,Dhwanil Singhal,India,57,34
251909,Bernaldo Manzano,Venezuela,57,28
252437,Mousa Zoulan,Saudi Arabia,57,28
252072,Santiago Ramos Mingo,Argentina,56,17
244874,Filippo Ranocchia,Italy,56,18
238758,Dean Campbell,Scotland,56,18
246100,Kristoffer Askildsen,Norway,56,18
247237,Moritz RÃ¶mling,Germany,56,18
248347,Jamie Semple,Scotland,56,18
247352,Brayan Palmezano,Venezuela,56,18
238545,Firas Al Birekan,Saudi Arabia,56,19
246910,AgustÃ­n Obando,Argentina,56,19
247563,Yilmar VelÃ¡zquez,Colombia,56,19
248478,Diant Ramaj,Germany,56,17
248772,Jannes Van Hecke,Belgium,56,17
251945,Andre Hasanally,England,56,17
252029,Justin Roth,Switzerland,56,18
252065,Lorenzo Ruggiero,Italy,56,18
240650,Ramy Najjarine,Australia,56,19
240784,Josef Bursik,England,56,18
243612,Dion Sanderson,England,56,19
244220,Oscar Aga,Norway,56,18
245033,Thomas Roberts,United States,56,18
245343,Lucas BastiÃ¡n AlarcÃ³n Ancapi,Chile,56,19
245731,Pedro Campos,Chile,56,19
246454,Dominic Revan,England,56,18
247824,Aboubacar Konte,Mali,56,18
248118,Alexi Pitu,Romania,56,17
252856,Tommy Pawlson,England,56,18
240473,Tyreke Wilson,Republic of Ireland,56,19
242179,Yahia Fofana,France,56,18
242710,Tyreece John-Jules,England,56,18
242750,Okera Simmonds,England,56,19
243154,Adrian Benedyczak,Poland,56,18
244599,Hakim Guenouche,France,56,19
244623,Egy Maulana Vikri,Indonesia,56,18
244627,Luka MarkoviÄ‡,Serbia,56,19
245274,Patrik Gunnarsson,Iceland,56,18
246080,Geraldo Bajrami,Albania,56,19
247020,Wilfried Bedfian,France,56,17
250955,Josip Stanisic,Germany,56,19
251091,Hussain Al Eissa,Saudi Arabia,56,18
236468,Aksel Aktas,Turkey,56,19
239221,Tyler Magloire,England,56,20
240749,Johan Castillo Aracena,Chile,56,20
240772,Stephen Mallon,Republic of Ireland,56,20
244077,Leon BÃ¼rger,Germany,56,19
245761,Albie Morgan,England,56,19
246756,Ãngel Alonzo,Mexico,56,19
246876,Faraj Al Ghashayan,Saudi Arabia,56,19
247374,MartÃ­n Lara,Chile,56,18
247640,Bryan Teixeira,France,56,18
251073,Cristian Dumitru,Romania,56,17
251301,Julian Albrecht,Germany,56,17
251935,Cendrim Kameraj,Switzerland,56,20
252725,Berkay FÄ±ndÄ±k,Turkey,56,18
236662,Pavle Vagic,Sweden,56,19
236838,Youssef Maleh,Italy,56,20
241430,Virgil Gomis,France,56,20
243153,Mukhair Al Rashidi,Saudi Arabia,56,20
244510,Marius Hauptmann,Germany,56,19
244913,Adrian Delap,Republic of Ireland,56,20
245239,Max Kulke,Germany,56,18
245413,Mohammed Al Sufyani,Saudi Arabia,56,20
245523,Maher Al Mutairi,Saudi Arabia,56,20
246151,Alexander Ahl HolmstrÃ¶m,Sweden,56,20
246593,Javier Almerge ViÃ±uales,Spain,56,18
247521,Dimitrios Ioannidis,Germany,56,19
248420,Alexandru Zaharia,Romania,56,18
248593,Marius Leca,Romania,56,18
251378,Timo HÃ¶lscher,Germany,56,19
252177,Delio Palmieri,France,56,18
234483,David Sesay,England,56,20
235532,Martin Ove Roseth,Norway,56,20
237872,Teddy Howe,England,56,20
239319,Alex Bradley,Finland,56,20
239801,Ryan Clampin,England,56,20
240773,Rhys Norrington-Davies,Wales,56,20
241440,Rahmat Akbari,Australia,56,19
242089,Glenn Walker,Norway,56,21
243366,Oliver Klitten,Denmark,56,19
243606,Keane Lewis-Potter,England,56,18
243613,Owen Bailey,England,56,20
244216,Lewis Gibbens,England,56,18
244598,Yves Kaiser,Switzerland,56,21
245171,Helmer Andersson,Sweden,56,17
246461,BenjamÃ­n Jerez,Chile,56,20
246991,Liam Scales,Republic of Ireland,56,20
247001,Neil Farrugia,Republic of Ireland,56,20
247892,AndrÃ© Alsanati,Sweden,56,19
248328,Taylor Allen,England,56,19
251179,Paul Grauschopf,Germany,56,20
251526,ç”°ä¸­ æ¸‰,Japan,56,18
233011,ì •ì¹˜ì¸ éƒ‘æ²»ä»,Korea Republic,56,21
235991,NicolÃ¡s Cordero,Argentina,56,20
236551,Harry Darling,England,56,19
237705,Dylan Pierias,Australia,56,19
237734,JosÃ© David GuzmÃ¡n PinzÃ³n,Colombia,56,21
238343,Daniel Mushitu,Sweden,56,19
239147,Oskar Snorre,Denmark,56,20
239222,Joe Grayson,England,56,20
240812,Marco Dulca,Romania,56,20
240990,BenjamÃ­n BerrÃ­os,Chile,56,21
241506,Kelyan Guessoum,France,56,20
242774,æ²– æ‚ å“‰,Japan,56,19
243203,Kasper Waarst HÃ¸gh,Denmark,56,18
243372,Juan Diego Nieva GuzmÃ¡n,Colombia,56,20
243651,Max Sheaf,England,56,19
244211,Flavius BotiÈ™eriu,Germany,56,20
245233,Michael Steinwender,Austria,56,19
246767,Kalle BjÃ¶rklund,Sweden,56,20
246858,Nicholas Mickelson,Norway,56,19
247897,Geani CreÈ›u,Romania,56,19
248208,Lewis Gilboy,England,56,19
251290,Michael Fernandes,England,56,20
251375,Dario De Vita,Germany,56,19
252901,Claudiu BorÈ›oneanu,Romania,56,19
231415,Ricardo Cruz,Mexico,56,21
233060,Yahya Khormi,Saudi Arabia,56,21
233938,David Kasumu,Nigeria,56,19
234242,Corey O'Keeffe,Republic of Ireland,56,21
235742,Sam Nombe,England,56,20
237236,Ä°smail Ãœnal,Turkey,56,21
238091,Christian Dahle Borchgrevink,Norway,56,20
238336,Joe Rankin-Costello,England,56,19
244818,Henrik Bellman,Sweden,56,20
245987,Yoan Zouma,France,56,21
246264,Jonas Scholz,Germany,56,20
246837,Naif Almas,Saudi Arabia,56,19
247241,å´å°‘èª,China PR,56,19
247741,Anthony Driscoll-Glennon,England,56,19
248135,AndrÃ©s Canchano,Colombia,56,20
251639,Ernesto Carratala Jimenez,Germany,56,19
252232,Boris Essele,Cameroon,56,19
252268,Ruben Roosken,Netherlands,56,19
228664,Hasan Huseyin Duman,Norway,56,20
229046,Louis Jones,England,56,20
231122,Sebastian Pedersen,Norway,56,20
231590,Lewis Butroid,England,56,20
231617,Leon Davies,England,56,19
233882,Jason Law,England,56,20
236529,Steven Alzate,England,56,20
238356,Dominik JoÅ„czy,Poland,56,22
238606,ì¡°ìš©ìž¬ èµµæ°¸è½½,Korea Republic,56,21
238844,Khaled Al Dubaysh,Saudi Arabia,56,20
239443,Dan McNamara,England,56,20
241543,Andrew Lyons,Republic of Ireland,56,18
241577,Laorent Shabani,Albania,56,19
242241,Pacifique Niyongabire,Burundi,56,19
242430,Stan van Dijck,Netherlands,56,18
242627,Patrick Okonkwo,Nigeria,56,21
243295,Michael AndrÃ©s Fuentes Vadulli,Chile,56,21
243367,å±±ç”° åº·å¤ª,Japan,56,19
243726,Liam Kerrigan,Republic of Ireland,56,19
244502,Wiktor PleÅ›nierowicz,Poland,56,18
245420,Hussain Salem,Saudi Arabia,56,21
245501,Isaac Olaofe,England,56,19
246987,Conor Kearns,Republic of Ireland,56,21
247167,Azad Toptik,Turkey,56,20
247354,Benji Michel,United States,56,21
248694,Ibrahim Karamoko,France,56,18
248821,Shaquil Delos,France,56,20
251001,CaolÃ¡n Boyd-Munce,Northern Ireland,56,19
251360,Mateusz SpychaÅ‚a,Poland,56,21
251381,Philippe Paulin Keny,Senegal,56,20
251480,Philipp Bachmeier,Germany,56,20
251661,Cem Sabanci,Germany,56,19
251960,Joep Munsters,Netherlands,56,17
251972,Cristian Pizarro,Chile,56,18
252191,JesÃºs Garza,Mexico,56,19
252342,Connor van den Berg,Netherlands,56,18
252503,Åukasz SoszyÅ„ski,Poland,56,21
252615,Sang Su Lee,Korea Republic,56,20
225873,Rory Feely,Republic of Ireland,56,22
226561,Jack McMillan,Scotland,56,21
226693,Mohamed Zeroual,Belgium,56,20
227545,Tadhg Ryan,Republic of Ireland,56,22
231682,Thomas Heward-Belle,Australia,56,22
232648,Liam Gibson,England,56,22
233502,Linus Obexer,Switzerland,56,22
236867,Lucas Dias,France,56,20
238298,Marcelo AgustÃ­n MiÃ±o,Argentina,56,21
238546,Muteb Al Hamad,Saudi Arabia,56,20
238725,Kevin Tshiembe,Denmark,56,22
239192,Giles Phillips,United States,56,22
239501,Johannes Tartarotti,Austria,56,19
241200,Daniel Stynes,Australia,56,20
243498,Juan Carlos Caicedo,Colombia,56,21
243599,Peter Ouaneh,France,56,21
244928,Amar HodÅ¾iÄ‡,Austria,56,19
246775,Meinhard Olsen,Faroe Islands,56,22
247220,Nasser Al Dajani,Saudi Arabia,56,22
247932,GaÃ©tan Bosiers,Belgium,56,20
250852,Andreas Heimer,Denmark,56,21
250940,Theo Rieg,Germany,56,19
252825,Alessandro Fiordaliso,Italy,56,20
230765,Habib Al Watyan,Saudi Arabia,56,22
232943,Mikey Place,Republic of Ireland,56,21
234260,Andy Fisher,England,56,21
235923,Rauf Ã–ktem,Turkey,56,22
239735,Dariusz PawÅ‚owski,Poland,56,20
240105,Daniel Guadalupe LÃ³pez Valdez,Mexico,56,19
241582,William Fitzgerald,Republic of Ireland,56,20
241818,Lucas Buades,France,56,21
242044,GastÃ³n ZuÃ±iga,Chile,56,19
242134,Gaute Vetti,Norway,56,20
242200,Tim RÃ¶nning,Sweden,56,20
242906,Ema Twumasi,Ghana,56,22
243490,Camilo AndrÃ©s Ariza Ãvila,Colombia,56,23
244123,Jonas Meiser,Germany,56,20
244177,DaniÃ«l Camara Bos,Netherlands,56,20
245617,å®‰è—¤ ç‘žå­£,Japan,56,19
245626,æ¾ç”° é™¸,Japan,56,20
246963,Miguel Ospino,Colombia,56,23
247129,Ruyeri Blanco,Colombia,56,20
247822,Josh Nisbet,Australia,56,20
247831,Jonathan ChacÃ³n,Argentina,56,21
248238,Jae Won Shin,Korea Republic,56,20
248597,Luis Quintero,Colombia,56,21
250910,Brandon Onkony,Switzerland,56,21
251102,MichaÅ‚ TrÄ…bka,Poland,56,22
251402,Johannes Kraus,Germany,56,19
251653,Jon IrazÃ¡bal Iraurgui,Spain,56,22
252050,Abel Aguirre,Mexico,56,22
252110,Steven Ako,France,56,20
252173,Arno Van Keilegom,Belgium,56,20
252786,Brayan Moreno,Colombia,56,19
223909,Alex Palmer,England,56,22
225922,Mark Shelton,England,56,22
230950,Daniel Devine,England,56,21
234988,Mohammed Al Saeed,Saudi Arabia,56,22
239859,æŽæµ·é¾™,China PR,56,22
240340,Chris Zuvela,Australia,56,22
241328,é­éœ‡,China PR,56,22
242197,Marokhy Ndione,Sweden,56,19
242245,Fahad Al Rashidi,Saudi Arabia,56,22
242276,çŽ‹å­é“­,China PR,56,22
242541,Ciaron Brown,England,56,21
242863,Ali Al Hassan,Saudi Arabia,56,23
243689,Piotr PierzchaÅ‚a,Poland,56,20
245400,ê¹€ì§€í˜„ Ji Hyun Kim,Korea Republic,56,22
245506,Hani Al Sibyani,Saudi Arabia,56,20
245854,ThÃ©o Vermot,France,56,22
246689,Omar Al Jadaani,Saudi Arabia,56,20
246801,Nattawut Suksum,Thailand,56,21
247719,é™ˆç§‘ç¿,China PR,56,23
248481,Jhon Labastidas,Colombia,56,21
248735,é²äºšé›„,China PR,56,22
250778,Mathieu Troonbeeckx,Belgium,56,21
251016,TomÃ¡s Ahumada,Chile,56,18
251288,Jakov MediÄ‡,Croatia,56,20
251671,Dominik Klann,Germany,56,20
228239,Charlie Cooper,England,56,22
228998,Dario Marzino,Switzerland,56,22
231270,Calum Waters,Scotland,56,23
231683,Mario Shabow,Australia,56,21
236591,Edi Sylisufaj,Sweden,56,19
236794,Jonas Dakir,Denmark,56,22
241088,Brian Chevreuil,Haiti,56,22
241355,Tyler Hamilton,England,56,20
241507,Jack Tucker,England,56,19
242624,Jon Gallagher,Republic of Ireland,56,23
244441,LÃ©o Farine,Switzerland,56,22
245085,Abdullah Al Bahri,Saudi Arabia,56,24
246094,Ryan Graydon,Republic of Ireland,56,20
247059,Ali Al Hidhani,United Arab Emirates,56,21
247234,Carlos PÃ¡jaro,Colombia,56,21
247971,Paul Costea,Romania,56,20
248394,JÃ©rÃ©my Corinus,France,56,22
248582,Silas Schwarz,Germany,56,21
251292,Florian Kastenmeier,Germany,56,22
251764,Damian Michalski,Poland,56,21
251765,Giorgio Lionetti,Italy,56,21
251837,Omar RodrÃ­guez,Colombia,56,22
252031,Florian Heister,Germany,56,22
252183,Hugo Vandermersch,France,56,20
252203,VÃ­ctor Jaramillo,Mexico,56,20
252298,Max Winter,Germany,56,18
220572,Tomasz Dejewski,Poland,56,24
222185,å´”æ˜Žå®‰,China PR,56,24
228928,Sam Lavelle,Scotland,56,22
231107,Alfie Kilgour,England,56,21
232633,æž— ç‘žè¼,Japan,56,22
235139,é¾™å¨,China PR,56,24
236736,Colm Deasy,Republic of Ireland,56,22
239005,Lorenz Grabovac,Austria,56,21
240952,Serigne Fallou Niang,Senegal,56,24
241302,Baixu Xiang,China PR,56,23
247013,SebastiÃ¡n Pereira,Chile,56,20
247216,æ¨‹å£ é›„å¤ª,Japan,56,22
247266,è’æœ¨ éš¼äºº,Japan,56,22
213836,Oliver SigurjÃ³nsson,Iceland,56,24
220190,Cristian Arco Cabello,Spain,56,24
222458,Francesco Karkalis,Italy,56,24
225489,Frederik Schram,Iceland,56,24
225740,è‘£å²©é”‹,China PR,56,23
228362,Gustav Dahl,Denmark,56,23
231630,Bradley Stevenson,England,56,20
239767,Adrian Kappenberger,Denmark,56,22
240486,Mohammed Naji,Saudi Arabia,56,25
241310,åˆ˜æ’,China PR,56,23
241593,æ¨ä¸‡é¡º,China PR,56,23
241898,Akira Ando,Japan,56,24
242305,Joachim Olufsen,Norway,56,23
247192,Aoshuang Nie,China PR,56,24
248491,Luis Ortiz,Colombia,56,23
248699,Hazaa Assiri,Saudi Arabia,56,23
250950,Luka KukiÄ‡,Bosnia Herzegovina,56,23
252422,Mohsen Abdullah,United Arab Emirates,56,24
210330,Alex Addai,England,56,25
213143,Rhys Oates,England,56,24
235709,Hussain Ali Al Jasim,Saudi Arabia,56,24
237752,é«™æœ¨ å’Œå½»,Japan,56,24
238076,Matt Bersano,United States,56,26
240537,Lukas Wackerle,Austria,56,23
242585,æ¶‰è°· é£žç¿”,Japan,56,24
244361,Radoslav Tsonev,Bulgaria,56,24
246436,Mun Kyung Gun,Korea Republic,56,24
246776,Adam Bergmark Wiberg,Sweden,56,22
247845,ê¹€ìŠ¹ìš° é‡‘å‹å‹,Korea Republic,56,23
251793,é¦¬æ¸¡ æ´‹æ¨¹,Japan,56,24
251839,Edward Morillo,Venezuela,56,24
252035,Abdullah Al Khamis,Saudi Arabia,56,24
206477,Niall Corbet,Republic of Ireland,56,24
211652,ì´ìŠ¹ê·œ Seung Kyu Lee,Korea Republic,56,26
217992,Mark Timlin,Republic of Ireland,56,24
221591,CiarÃ¡n Gallagher,Republic of Ireland,56,27
226196,å½­ç¿,China PR,56,25
226828,Pablo BenÃ­tez Alveal,Chile,56,27
233262,Andre Rawls,United States,56,27
244439,Matthias Minder,Switzerland,56,26
251318,Makito Ito,Japan,56,26
252457,Maciej Dampc,Poland,56,23
200744,Ryan Watson,England,56,25
208544,Luke Conlan,Northern Ireland,56,24
210762,Areli HernÃ¡ndez,Mexico,56,24
212174,David Moyo,Zimbabwe,56,24
213076,í™©ì„±ë¯¼ Sung Min Hwang,Korea Republic,56,28
213315,ê¹€ì¢…í•„ é‡‘é˜å¿…,Korea Republic,56,27
221798,æ–¹é•œæ·‡,China PR,56,26
222192,å­™å›½æ–‡,China PR,56,25
224619,å­£éªå®£,China PR,56,26
232825,ëª…ì¤€ìž¬ Joon Jae Myeong,Korea Republic,56,24
247956,Aymen Souda,France,56,26
213535,Kyle Zobeck,United States,56,29
242715,Adam Grinwis,United States,56,27
251585,John Mary,Cameroon,56,26
191559,å·ä¿£ æ…Žä¸€éƒŽ,Japan,56,29
209652,Tony McNamee,Republic of Ireland,56,25
216511,Marco Raimondo-Metzger,Germany,56,27
234692,Zachary Mills,England,56,27
239588,Cristian Andreoni,Italy,56,27
252197,Venancio junior Osman de menezes,Brazil,56,26
22391,Raffaele Cretaro,Republic of Ireland,56,37
157190,John Russell,Republic of Ireland,56,34
182471,Shoubo Sun,China PR,56,36
201490,Michael McCrudden,Northern Ireland,56,27
217645,æ —åŽŸ å‹‡è”µ,Japan,56,35
222117,æ²ˆä¿Š,China PR,56,32
222175,æ¨ä¸€è™Ž,China PR,56,27
231669,AnÃ­bal Mosquera,Colombia,56,37
240640,Leonardo Morales,Argentina,56,28
247191,Zhiwei Song,China PR,56,30
243353,Bali Mumba,England,55,17
246091,Jorge GarcÃ­a,Mexico,55,17
244773,Carlos Herrera,Chile,55,18
252533,Uros Vasic,Switzerland,55,17
245340,Louie Sibley,England,55,17
245993,Tom Renaud,France,55,18
242854,Stephen Walker,England,55,18
244583,Maxime Wenssens,Belgium,55,17
237886,Chris Goslin,United States,55,19
240118,Izer Aliu,Switzerland,55,19
242347,Isaac Angking,United States,55,19
244715,Taylor Perry,England,55,17
244925,Fabian Tauchhammer,Austria,55,17
246155,Sam McCallum,England,55,18
252330,Rumarn Burrell,England,55,18
252567,Sotiris Alexandropoulos,Greece,55,17
243728,Birkan Kirdar,Australia,55,17
244131,Nias Hefti,Switzerland,55,19
248329,Oliver Petersen,Norway,55,17
248457,MikoÅ‚aj Nawrocki,Poland,55,17
252194,Camilo Albornoz,Argentina,55,18
252572,Kurukalip Cagtay,Turkey,55,17
238995,Innes Cameron,Scotland,55,18
240741,Maxime De Bie,Belgium,55,18
240838,Bradley Wade,England,55,18
241825,Tyrese Francois,Australia,55,18
242462,Antonio Alejandro DÃ­az Campos,Chile,55,19
243501,Jan ÅoÅ›,Poland,55,18
245352,Aaron Bastiaans,Netherlands,55,17
245503,Saikou Janneh,Gambia,55,19
246020,Jordan Adebayo-Smith,United States,55,18
246698,Mattia Zennaro,Italy,55,18
238373,Luis Gabriel Rivas Mosquera,Colombia,55,20
239007,Serkan Bakan,Turkey,55,18
240603,Jake Doyle-Hayes,Republic of Ireland,55,20
240715,George Lloyd,England,55,19
241428,Harvey Knibbs,England,55,20
243496,IvÃ¡n IbÃ¡Ã±ez,Argentina,55,20
245414,Radhi Al Otaibi,Saudi Arabia,55,19
248508,Mateusz Skrzypczak,Poland,55,18
248877,Ãgoston Kiss,Hungary,55,18
250766,Kastriot Imeri,Switzerland,55,19
250855,Sebastian JÃ¸rgensen,Denmark,55,19
251334,Ishamel Schubert-Abubakari,Germany,55,18
251472,Giona Leibold,United States,55,18
251473,Ryan Campbell-Gordon,England,55,18
252705,Cameron Breadner,Scotland,55,18
230667,Abdou Diakhate,Senegal,55,20
239002,Patrick Reading,England,55,20
240117,Maren Haile-Selassie,Switzerland,55,20
241108,Pedro Teixeira,Switzerland,55,20
241842,Ben Johnson,England,55,19
242062,Hampus Finndell,Sweden,55,19
243234,Rahmetullah BeriÅŸbek,Turkey,55,20
244620,LoÃ¯c Jacot,Switzerland,55,19
245222,Arthur Iontton,England,55,18
245604,Furkan Kadir DurmuÅŸ,Turkey,55,20
246034,Ahmed Farid,Saudi Arabia,55,19
246466,Georgios Pintidis,Germany,55,19
247095,Andre Reynolds II,United States,55,18
247346,Trey Muse,United States,55,19
247505,Alexander Concha,Chile,55,20
251340,Ahmadou Dia,France,55,19
252018,Kamil PiÄ…tkowski,Poland,55,19
252748,Korede Adedoyin,Nigeria,55,18
252822,Mario De Marino,Italy,55,19
234039,Rarmani Edmonds-Green,England,55,20
235851,Cristian Moya,Colombia,55,21
241980,Luis GamÃ­z,Mexico,55,19
242924,ê³ ìž¬í˜„ Jae Hyun Ko,Korea Republic,55,20
243059,Cesar Matheo CastaÃ±o GÃ³mez,Colombia,55,20
243348,Lukas Sparre Klitten,Denmark,55,19
243387,Samuel Brolin,Sweden,55,18
244179,Noel Niemann,Germany,55,19
244224,Fredrik Hammar,Sweden,55,18
245207,Andrew Delly Marie-Sainte,France,55,20
245603,Eren Ã‡etindere,Turkey,55,19
246063,Emil Varhaugvik Breivik,Norway,55,19
246233,Jared Khasa,France,55,21
247333,August Mikkelsen,Norway,55,18
247421,è—¤äº• é™½ä¹Ÿ,Japan,55,18
247620,Phillip Ejimadu,United States,55,19
247674,Dennis Politic,Romania,55,19
247928,Arno Valkenaers,Belgium,55,18
248463,Dylan Ruiz-Diaz,Australia,55,18
251595,Nikolas Dyhr,Denmark,55,18
251826,Stiwart AcuÃ±a,Colombia,55,20
252542,Luis Galicia,Mexico,55,19
252608,Kyung Hyun Min,Korea Republic,55,21
252727,Ä°brahim SevinÃ§,Turkey,55,17
224947,Daniel Grimshaw,England,55,21
225940,Kevin Mellado,Chile,55,20
230771,Louis Dunne,Republic of Ireland,55,20
233565,Josh Koroma,England,55,20
233915,Jordan Ponticelli,England,55,20
236638,Abel Hidalgo,Chile,55,21
237036,Ryan Barnett,England,55,19
238284,Juan SebastiÃ¡n LÃ³pez Baena,Colombia,55,20
241946,Trova Boni,Burkina Faso,55,19
242246,Thaar Al Otaibi,Saudi Arabia,55,19
242582,å¤§åž£ å‹‡æ¨¹,Japan,55,19
243596,Niall Morahan,Republic of Ireland,55,19
244075,Nick Otto,Germany,55,20
245509,Joshua Cavallo,Australia,55,19
245548,Andrew Scott,Northern Ireland,55,19
246796,æ¢…ç”° é€å¾,Japan,55,18
246962,æ¾æœ¬ å¤§å¼¥,Japan,55,18
246998,Yoyo Mahdy,Republic of Ireland,55,21
247054,Richie O'Farrell,Republic of Ireland,55,18
247128,çŸ³äº• å¿«å¾,Japan,55,19
247268,æ± ä¿Šå¸Œ,Japan,55,18
247679,Victor Boniface,Nigeria,55,19
252229,Lars Nussbaumer,Austria,55,18
232814,Juliusz Letniowski,Poland,55,21
233505,Ryan Sandford,England,55,20
238221,Nikola Tavares,Croatia,55,20
242229,Brian Maher,Republic of Ireland,55,18
242251,Tom Amos,Sweden,55,21
242463,Freyn Macleyn Figueroa Roa,Venezuela,55,21
243136,Matias  Leiva Arancibia,Chile,55,19
246946,Ismael Cheick Coulibaly,Mali,55,18
247202,Hugo Constant,France,55,19
247677,ä¸¥é¼Žçš“,China PR,55,21
247835,Daniel MiljanoviÄ‡,Sweden,55,18
248012,Moussa DiakitÃ©,Mali,55,20
251014,Carlos Zarama,Colombia,55,19
251322,Niklas Jahn,Germany,55,18
251940,Daniel Hafsteinsson,Iceland,55,19
252176,Titas MilaÅ¡ius,Lithuania,55,18
252257,Robin Jalving,Netherlands,55,19
226423,Nathan Gartside,Northern Ireland,55,21
227219,Easah Suliman,England,55,21
233683,æŽæ™¨,China PR,55,22
238260,Jamie Stott,England,55,21
243221,ä½ã€…æœ¨ å¤§æ¨¹,Japan,55,19
243699,Frederik Ibsen,Denmark,55,22
244074,Roman Birjukov,Germany,55,20
244870,Josh Key,England,55,19
246824,å±±è°· ä¾‘å£«,Japan,55,19
247139,Andrew Owusu,Germany,55,19
247902,George Buliga,Romania,55,21
248579,Jonas Weik,Germany,55,19
222601,Evan Osam,Republic of Ireland,55,21
232251,ã‚µã‚¤ ã‚´ãƒ€ãƒ¼ãƒ‰,Japan,55,22
235267,Akin Famewo,England,55,20
236230,Vincenzo Venditti,Italy,55,22
237059,Berat Åžahiner,Turkey,55,21
238009,Martin Frese,Denmark,55,21
239569,Maximilian WeiÃŸ,Germany,55,21
240330,Hamad  Hawsawi,Saudi Arabia,55,22
241471,å¾å¤©æº,China PR,55,22
242452,Cameron Lindley,United States,55,21
244247,Davino Liessens,Belgium,55,20
244939,Leonardo Zottele,Austria,55,20
247309,Sam Junqua,United States,55,22
248227,Carlo Armiento,Australia,55,20
248387,Alexandre Ippolito,Belgium,55,20
251475,Jan Vogel,Germany,55,19
251911,Mardochee Nzita,Belgium,55,19
252262,Jan Ras,Netherlands,55,20
252394,Oulad Omar,Morocco,55,21
228376,Aaron Hayden,England,55,22
230602,Martin Francois,France,55,22
230653,Jojo Wollacott,England,55,22
236788,Matty Gillam,England,55,20
237619,Scott Twine,England,55,19
237865,Luca Colville,England,55,20
239927,Oliver Ottesen,Denmark,55,20
241223,èŒ‚æœ¨ ç§€,Japan,55,20
241644,Joseph Romanski,England,55,19
242606,Sebastian StrÃ³zik,Poland,55,20
244828,Ricardo GutiÃ©rrez,Mexico,55,23
245450,å¹³å¢³ è¿…,Japan,55,20
245613,Motohiko Nakajima,Japan,55,20
246964,FabiÃ¡n Cantillo,Colombia,55,21
246992,Mark Dignam,Republic of Ireland,55,20
247029,Antonio Bustamante,United States,55,22
247444,Cristopher MesÃ­as,Chile,55,21
247856,Byron Nieto,Chile,55,21
247908,Mircea LeasÄƒ,Romania,55,20
248167,Jostein Ekeland,Norway,55,21
248342,TorbjÃ¸rn Heggem,Norway,55,20
248576,Florian Flick,Germany,55,19
251218,Simon Beccari,Italy,55,20
251594,Peter Therkildsen,Denmark,55,21
252059,Salis Abdul Samed,Ghana,55,19
252260,Philipp Sturm,Austria,55,20
221234,Sam Ling,England,55,22
224905,Evan Gumbs,England,55,21
226603,Geovan Jarit Montes Melo,Colombia,55,23
237786,èˆ©æœ¨ ç¿”,Japan,55,21
238447,çŸ³å· å¯äºº,Japan,55,20
239100,Fatih Ufuk,Germany,55,21
241021,Janer Alexis OrdÃ³Ã±ez Cuero,Colombia,55,22
241213,å†…ç”° æ‹“å“‰,Japan,55,21
245356,Faisal Mohammed Darisi,Saudi Arabia,55,22
247455,Camilo DÃ­az,Colombia,55,21
247551,Jake Walker,Republic of Ireland,55,18
248261,Jhoel Martinez,Chile,55,20
248583,SiniÅ¡a SpreÄakoviÄ‡,Germany,55,20
248747,Claudio Navarrete,Chile,55,20
250758,Frazer Blake-Tracy,England,55,23
250810,Marvin Ekpiteta,England,55,23
251366,Wojciech Muzyk,Poland,55,20
251634,Eduard Florescu,Romania,55,22
251777,IonuÈ› Pop,Romania,55,21
251832,Hassan Vergara,Colombia,55,20
252695,Kevin Perez,Colombia,55,21
252771,Khaled Al Blooshi,United Arab Emirates,55,20
226467,Giacomo Ricci,Italy,55,22
231827,Nathan Ferguson,England,55,23
233485,Christian Ventola,Italy,55,22
240543,Maxime Leverbe,France,55,22
241203,æ¿± å¤§è€€,Japan,55,21
244774,Juan Silgado,Colombia,55,20
245518,Mohammad Fuad Al Thani,Saudi Arabia,55,22
246555,Jun Okano,Japan,55,21
247005,Tong Wang,China PR,55,22
247046,Mamadou KouyatÃ©,Mali,55,21
247279,Lyndon Dykes,Australia,55,23
247846,ì´í˜¸ì¸ Ho In Lee,Korea Republic,55,23
251372,Charlie Carter,England,55,22
251768,Giuseppe Chirullo,Italy,55,20
252234,Nikita Dorofeev,Russia,55,21
252296,Florian Gonzales,France,55,20
252421,Mohammed Al Dawsari,Saudi Arabia,55,19
213700,Sam Byrne,Republic of Ireland,55,24
220913,Felipe Torres,Colombia,55,24
230128,Yerko Rojas,Chile,55,23
239295,Oktawian Skrzecz,Poland,55,22
